Id,Probability
251,0.1922346462396137
252,0.5816244521159208
253,0.05171514785970354
254,0.5205223167506161
255,0.02447488856409956
256,0.0816813102024053
257,0.311884579556632
258,0.49438851836810566
259,0.18983751243844268
260,0.581219759449453
261,0.1328001446292727
262,0.1932547777762424
263,0.039985970096516756
264,0.3845362597536431
265,0.54640438741554
266,0.1574964769550068
267,0.46754197549886845
268,0.3952709765967406
269,0.5805531004617773
270,0.06473480287515278
271,0.18356052271592666
272,0.30774912518797237
273,0.053717261274335355
274,0.14848713640366076
275,0.11777568303171916
276,0.20048481940043952
277,0.15044644726548065
278,0.07572429269500434
279,0.4759794584926442
280,0.16101853492627627
281,0.8705109689685757
282,0.3438854717163927
283,0.4056354194868535
284,0.03876634260201997
285,0.12285961598179208
286,0.08508503276405888
287,0.10952989016800753
288,0.39934889352987574
289,0.4749553074865569
290,0.5376223302941359
291,0.6357447342312794
292,0.06226217381857773
293,0.23274762307473787
294,0.10264710172742564
295,0.04068372224346779
296,0.22320389218593775
297,0.10772670666160528
298,0.23744087124049934
299,0.04152952147956654
300,0.062152396728856224
301,0.3442433055592345
302,0.08862071652601591
303,0.09964323771242103
304,0.1106328707443392
305,0.8929637149465205
306,0.23088772621322715
307,0.033085548954409835
308,0.5775682234869284
309,0.7639360594064484
310,0.1322110708159271
311,0.8772845088262806
312,0.12291299770897607
313,0.7029758519392673
314,0.282135437484881
315,0.37265670260629435
316,0.5237716593089533
317,0.6853416466706369
318,0.08174621034094726
319,0.08676235209582757
320,0.49643561731942226
321,0.4070203544912711
322,0.14955694821126644
323,0.11146966454248165
324,0.1007382903023791
325,0.4908965739244337
326,0.1135419646922951
327,0.16485775257182758
328,0.0935607566317959
329,0.250177455826457
330,0.03274173245059703
331,0.13278650671184702
332,0.15567736376743452
333,0.1365836915293893
334,0.2330100182426597
335,0.26601825353058417
336,0.35288994155913456
337,0.12519142473249387
338,0.7689605988579606
339,0.159919044636998
340,0.11677353608161094
341,0.04729769935850951
342,0.10818205562761438
343,0.13945475887134795
344,0.29584840655129396
345,0.2192697454691055
346,0.18884798789947438
347,0.58602999167235
348,0.3900728714283375
349,0.19993847004225254
350,0.07684696197944578
351,0.3375802072271412
352,0.19290033728130127
353,0.040317946221568875
354,0.6037206287794445
355,0.09383153196574641
356,0.04202320134542092
357,0.9460204871844337
358,0.05485877140868686
359,0.15435118566385397
360,0.7006533522284316
361,0.20464832642272557
362,0.09217723806377168
363,0.05870083543278915
364,0.16892726450023487
365,0.4125296478470233
366,0.4586414348501167
367,0.1819152413923992
368,0.5500883434641233
369,0.09943514849254577
370,0.7229916168333093
371,0.11879103957977934
372,0.47003893048998974
373,0.11400289476486564
374,0.12434376754891108
375,0.12802458669435177
376,0.05276422038443452
377,0.18328238316686524
378,0.06678464313713736
379,0.12231896259511704
380,0.1749085759568073
381,0.12298180499893785
382,0.18764584362590322
383,0.27180798571877424
384,0.5428142022149669
385,0.08107564743398185
386,0.064985759299904
387,0.04705150439202352
388,0.16130380136742148
389,0.21868854855689615
390,0.11528918579351309
391,0.048171984905240335
392,0.07723743400662299
393,0.1590012647352148
394,0.5743323674945346
395,0.07146772559564868
396,0.04861533284442283
397,0.3626771912028463
398,0.6180102377874599
399,0.07595899444335234
400,0.1795306636941475
401,0.0952559917401204
402,0.029356192680315623
403,0.16288734100760288
404,0.038803067243686304
405,0.8772173809834796
406,0.8924643106445665
407,0.19546197409012772
408,0.19751776506663038
409,0.264652300204394
410,0.16253720087815204
411,0.25540687134626733
412,0.24144829347145752
413,0.5962176433002848
414,0.12056900681772646
415,0.08866688260844785
416,0.5119318690328583
417,0.6130642262319602
418,0.21508303134653897
419,0.09717998551271907
420,0.11953213322491082
421,0.10960132726246562
422,0.0541555967730343
423,0.23791558991181883
424,0.04457548296233172
425,0.04912136260856947
426,0.07296005544342252
427,0.09455790152272955
428,0.13903871586666358
429,0.6004454252520613
430,0.1144992097514921
431,0.7696222258067443
432,0.0565334660710688
433,0.1421601853170915
434,0.0983264221309736
435,0.20332804569403864
436,0.2729747588281936
437,0.430157456983149
438,0.6051656296576727
439,0.09368845140418641
440,0.23439515410787437
441,0.14151269506013636
442,0.2402237095512016
443,0.24894772581006994
444,0.05392136269360081
445,0.2626907462648822
446,0.4594208601409742
447,0.12780246469765064
448,0.5028362309377724
449,0.34792946108775774
450,0.06639263424886183
451,0.11488306063024688
452,0.038568340291101816
453,0.48128711814508085
454,0.10324823762508856
455,0.41307208462888595
456,0.23327263283019511
457,0.4188538755783038
458,0.07781772471026924
459,0.516589302549388
460,0.12743519750818272
461,0.1597033540565362
462,0.42500021622524714
463,0.1282994276099473
464,0.4963111984270405
465,0.29195420064293026
466,0.042498855353944924
467,0.12067140190215074
468,0.19506610101579894
469,0.07354116571029755
470,0.7579202418546973
471,0.032111217693472305
472,0.11013126263796419
473,0.6363075201985062
474,0.28012645859604446
475,0.12790553021694762
476,0.10438139156078038
477,0.05863674387409732
478,0.13226993469689474
479,0.22732249172638205
480,0.1118885437639633
481,0.3064507867003623
482,0.07953832548512385
483,0.37880344507642383
484,0.39617398688224376
485,0.029887584486357362
486,0.7280787706038163
487,0.20808979760696794
488,0.46623868723345213
489,0.19155454645630424
490,0.19645626694469207
491,0.12545404129460047
492,0.22745369677688576
493,0.8551134852354276
494,0.09467033973396559
495,0.582475005364677
496,0.11049682072621846
497,0.10921604019839036
498,0.11532227139634178
499,0.42666017509778764
500,0.0988379116401327
501,0.16020079437106113
502,0.10435964589782389
503,0.2730903065310422
504,0.11565912246076132
505,0.07348883533380093
506,0.2689517992159087
507,0.17826025390375436
508,0.05632076960200699
509,0.0552407594488571
510,0.11121237960929768
511,0.14461409137638648
512,0.3533806418535257
513,0.3561940501594863
514,0.18507491668272213
515,0.15347520184187335
516,0.7222415583865558
517,0.09431270347843233
518,0.09349305507271058
519,0.04359232336118241
520,0.11538893238875653
521,0.07291433585879811
522,0.06996977866603796
523,0.45957619663424515
524,0.28358016135346253
525,0.3878907341649325
526,0.8447823252608575
527,0.6073962545594342
528,0.07874983220325335
529,0.4372829014225557
530,0.16523133830782138
531,0.0794640838290892
532,0.0406849678150189
533,0.13338310692215083
534,0.04815810344085756
535,0.12222066304120668
536,0.045336082794514745
537,0.1243984121225718
538,0.3846198049159377
539,0.19085208844056836
540,0.06933496935706968
541,0.13012177124439955
542,0.2116699429657067
543,0.23217658734474078
544,0.627535838662117
545,0.17133811598416598
546,0.1156993670022648
547,0.24466506957407577
548,0.05604109683044642
549,0.04010066512129866
550,0.6140062342181749
551,0.7996832823998985
552,0.13389044261626992
553,0.12750704184671718
554,0.08773629586780851
555,0.3065137299598728
556,0.15684016006264911
557,0.14988977621909663
558,0.2128478811607951
559,0.5187504460039318
560,0.25886211072031606
561,0.03663466029093271
562,0.11134356450336132
563,0.5085247360994095
564,0.3586006854069408
565,0.48463864105421933
566,0.05282128103732506
567,0.042178800145113556
568,0.2113452366873015
569,0.7717682027955458
570,0.33995093135142007
571,0.5759939356514227
572,0.1864719178664285
573,0.1546167666821085
574,0.4357555891480351
575,0.4289542806135045
576,0.03654016188899905
577,0.475106957679522
578,0.06757876510070021
579,0.47681422067239104
580,0.05776338321940643
581,0.09443469869306385
582,0.14321790981292026
583,0.07524557758744709
584,0.20821800569822538
585,0.2932260184576686
586,0.06648952902317931
587,0.11108481268030576
588,0.42884886141755874
589,0.15626497292719976
590,0.14288919275325665
591,0.6015352769268341
592,0.11699100271485864
593,0.14582648143552446
594,0.143165097450805
595,0.7418856840921059
596,0.14294187213153223
597,0.11825690821808306
598,0.09471230262355985
599,0.2238326900097653
600,0.11509053279527821
601,0.06151241680973313
602,0.24871219654547183
603,0.1524280967597794
604,0.10825499041955969
605,0.6029255990656183
606,0.10393977337724848
607,0.4782499573776102
608,0.20317814921712793
609,0.5165244590030189
610,0.1079742478113626
611,0.34732371142213836
612,0.03690862218135436
613,0.05040397635092159
614,0.2756910543232426
615,0.18107627296910997
616,0.05905034325214535
617,0.36830412695805864
618,0.09931796028680365
619,0.13798325992681587
620,0.15146777918924337
621,0.03262189797845436
622,0.19502283336166415
623,0.19905686688698232
624,0.19129625597386846
625,0.5182196049633753
626,0.8727247082848849
627,0.5032004266702442
628,0.1331651042000101
629,0.07586163892455583
630,0.5994824365898905
631,0.1037995212200558
632,0.21582781241683036
633,0.04722361779781284
634,0.347189164075979
635,0.3220731376711384
636,0.03427473877727755
637,0.06522908717504837
638,0.12495443230926821
639,0.3769685479370214
640,0.061197784181240535
641,0.06787849775491425
642,0.8287150609680084
643,0.5387520650254899
644,0.928417291523797
645,0.4965489777158424
646,0.83126010944675
647,0.14919718599092596
648,0.5433636048981485
649,0.05508387167705744
650,0.13621824499481577
651,0.8393781444048585
652,0.11598551183890426
653,0.3041669919610958
654,0.7371722679620422
655,0.12092480198649881
656,0.21545095726619296
657,0.14115308632401644
658,0.10294971856947215
659,0.5132321108642174
660,0.6442032395601541
661,0.2751187163067879
662,0.5306298532441877
663,0.6228536163292762
664,0.5292783087109997
665,0.7956250981227749
666,0.0435851967866795
667,0.1267979725482099
668,0.4699244504909664
669,0.6821192051349919
670,0.25258548544872433
671,0.07458443434399166
672,0.5376804796157402
673,0.2868023291538492
674,0.0415755940260915
675,0.880178087472291
676,0.6007233544061
677,0.18143472165405344
678,0.20465489233546802
679,0.20754414880377323
680,0.5955302505235852
681,0.2632587152918552
682,0.13170400788447262
683,0.3642173169524995
684,0.15635820914212573
685,0.4405182295243025
686,0.04194077703941261
687,0.06569644883820237
688,0.06929574561335401
689,0.6231135625904137
690,0.16692662363571661
691,0.23218040946513818
692,0.6950604295999657
693,0.2520028266473724
694,0.2884039502447571
695,0.3006184040113711
696,0.17207514242448332
697,0.03401992904600509
698,0.24361309931362662
699,0.6611828562812453
700,0.12219626835106812
701,0.08766942537653195
702,0.6718668589162772
703,0.4985510806004082
704,0.8961960776675042
705,0.1921810696538674
706,0.09719579093607969
707,0.23355842541682464
708,0.1179586177661627
709,0.20092605788564086
710,0.08430433740253018
711,0.2917747435772361
712,0.6704558454037626
713,0.15961202094795954
714,0.07854295305910583
715,0.13905791653104665
716,0.7491713916656322
717,0.09517812866455339
718,0.2706278434201813
719,0.19437141012184372
720,0.058638095745113486
721,0.058416444096019406
722,0.13873308854244587
723,0.3917375138485138
724,0.08643441824866692
725,0.5912185015655811
726,0.12529879833274862
727,0.12826824341840823
728,0.27434055349127795
729,0.5033482242725409
730,0.7539621995446347
731,0.12009475327960524
732,0.22826327617861109
733,0.030073103364518423
734,0.0985261014220012
735,0.5447266736520574
736,0.1810661150089483
737,0.3565849183333986
738,0.4231650141239019
739,0.12235986408329338
740,0.07878114784028077
741,0.11540647977943323
742,0.09915529861990055
743,0.3593138579137004
744,0.1802316382001045
745,0.0964540007698738
746,0.3644362143323566
747,0.07335587019447466
748,0.2668786080251964
749,0.20782023758934343
750,0.4710544638549522
751,0.6947432924726872
752,0.05259199076409209
753,0.09759239285774898
754,0.03302403387381348
755,0.24759674091502254
756,0.14045825321679226
757,0.1797644484297516
758,0.151756103658313
759,0.07643427690618022
760,0.1443454688086493
761,0.13395623427598186
762,0.27241671844530396
763,0.26809401574789604
764,0.07157669001923432
765,0.095279706371314
766,0.4863555615282623
767,0.0864874661556686
768,0.4520603772586821
769,0.1353242769537019
770,0.6578788769460427
771,0.07961061742284847
772,0.6522243236771065
773,0.5293599721812712
774,0.09067008357675536
775,0.2598008385420508
776,0.12323995151894834
777,0.5574613780609511
778,0.1004298786752613
779,0.1181713132340782
780,0.8721388381036579
781,0.45698854721462767
782,0.20401437330436262
783,0.14853103220473163
784,0.3905636506405446
785,0.17619640802988315
786,0.61894409376539
787,0.3064686382650258
788,0.23546986701610473
789,0.4818638506401483
790,0.4543069986719878
791,0.21587523576382012
792,0.5390343082667481
793,0.36658016783027914
794,0.14302628946784643
795,0.8582133042254618
796,0.056760346119298095
797,0.569503550134819
798,0.1839759252603874
799,0.4660353285729187
800,0.2036613394417609
801,0.09052037638514529
802,0.09087919903126114
803,0.4569956147964836
804,0.14388057331673235
805,0.6953910839535766
806,0.14994621166111835
807,0.06679809012130651
808,0.2785592976273507
809,0.29718970878459433
810,0.35035640466447954
811,0.3498967236096797
812,0.12262415951732684
813,0.2775716985474234
814,0.13713314596202672
815,0.517228143519572
816,0.2550475184352127
817,0.03925305844357903
818,0.19644864007189405
819,0.03706818820990349
820,0.3545437463697773
821,0.10290999704716061
822,0.6252877969454562
823,0.07662555957159922
824,0.11388848547862036
825,0.14436345540680257
826,0.19294361049746975
827,0.20646106678545653
828,0.15217335228502174
829,0.10608456561340858
830,0.14372673605105438
831,0.5434455012844033
832,0.18528301114517134
833,0.5678868402670237
834,0.09835231079180672
835,0.3817683582744167
836,0.2607044354338976
837,0.6477790953458487
838,0.15650268922418228
839,0.4910435187012713
840,0.7549076597205849
841,0.634060263578029
842,0.2011726867412335
843,0.5720578453516751
844,0.4469884265729738
845,0.8726736926871481
846,0.8584419168823924
847,0.11121279776298115
848,0.06293205973537154
849,0.7079644639906456
850,0.133981025583941
851,0.20901673760544942
852,0.11126913038809105
853,0.5423956634256545
854,0.15677673194191358
855,0.03997480868220964
856,0.22884907702065674
857,0.23103169192445333
858,0.27438818234616763
859,0.030034890816264842
860,0.2612181172932736
861,0.8501275088081041
862,0.04042052593677835
863,0.09579076126286955
864,0.10154189454371053
865,0.07120133032916875
866,0.08482932049482661
867,0.06882536221897208
868,0.5643619291846746
869,0.2601463663473733
870,0.05736699912428512
871,0.13931894204493792
872,0.35749252617226035
873,0.0724928694762677
874,0.04836330529718381
875,0.04415338380121031
876,0.2542376379858393
877,0.15451476321791635
878,0.20813138455393085
879,0.033597358630837466
880,0.29277800935416676
881,0.09567642037488527
882,0.45012757111218493
883,0.34009189986400096
884,0.30780477552535407
885,0.03147893857715785
886,0.16969325903911098
887,0.38559016952975567
888,0.7597992555964334
889,0.25157333645454416
890,0.2603356113749389
891,0.12648359581217497
892,0.1031261236303565
893,0.9017446250783807
894,0.9397304247502916
895,0.17599228046475207
896,0.1400477846312815
897,0.1413797644288673
898,0.04092879329829796
899,0.15766979321865487
900,0.0577556995899092
901,0.21121576673865833
902,0.27556902536497546
903,0.1130576466362818
904,0.09074241051986678
905,0.07590065930649997
906,0.10464171778744272
907,0.47639885197331805
908,0.5344993687342029
909,0.3645275568233564
910,0.16836064712322646
911,0.15106806476910284
912,0.3142630901916905
913,0.04591499595899517
914,0.15030655234675053
915,0.33754824777475934
916,0.1694079996645206
917,0.16949124606877966
918,0.08478975961426093
919,0.2125227038876123
920,0.22463281361159573
921,0.43508062361302885
922,0.5145034360255081
923,0.5803564866395583
924,0.1256384364727675
925,0.09885140437967455
926,0.36876085758316046
927,0.34933362645636895
928,0.21572474034049877
929,0.33144771914082827
930,0.7270939103208963
931,0.602851303633324
932,0.17635527446255872
933,0.1471374367704225
934,0.13477818046707296
935,0.04083933589512073
936,0.0348582755559322
937,0.08813701795171096
938,0.12584944086064476
939,0.3277588960148332
940,0.03026055802164695
941,0.5331595759548089
942,0.033697476202320775
943,0.4184607658656511
944,0.7353858028480424
945,0.12965879266981278
946,0.15183458884920686
947,0.39694920194410044
948,0.15945485587912836
949,0.1268175867706932
950,0.11182689056069574
951,0.034756973543064694
952,0.49440377126760593
953,0.4457147502637879
954,0.03975300493533744
955,0.6652654326528419
956,0.36682539996397606
957,0.1201929947582655
958,0.2191272955827799
959,0.17108802545386023
960,0.1402104160419334
961,0.09251634793782573
962,0.09286975850062246
963,0.06938324640067897
964,0.13878572602978564
965,0.19934925798760375
966,0.33632284816811003
967,0.44407089343120115
968,0.3195265770226757
969,0.7818229925595541
970,0.47556740769401107
971,0.08171096440306452
972,0.7937691168978305
973,0.15952646570234166
974,0.5444837050369923
975,0.08882418754981543
976,0.15999615788934313
977,0.5303849758403925
978,0.2699347787596327
979,0.44012447506981994
980,0.9067914482077568
981,0.053043512214683064
982,0.05216983230010963
983,0.14283660577544585
984,0.05546486202025508
985,0.2520184463644535
986,0.827689824386602
987,0.055464331293350495
988,0.13189004756431078
989,0.16203175346370924
990,0.17594041063511623
991,0.24185581554948127
992,0.034357952450375394
993,0.09416874813958785
994,0.2902404594349601
995,0.06095395495414862
996,0.6850752250318481
997,0.07980541013223014
998,0.21738135742254652
999,0.1296448114710415
1000,0.09777997374738477
1001,0.03235062548368847
1002,0.41917552536240854
1003,0.21642353073439854
1004,0.1490792170569359
1005,0.3860364923629199
1006,0.0958920346931449
1007,0.24309541271718424
1008,0.08094299660524606
1009,0.09181238446242243
1010,0.09889337469881297
1011,0.15453756292406726
1012,0.13482231852065463
1013,0.16518895045240953
1014,0.5468574316621939
1015,0.135146751004659
1016,0.5935307916405338
1017,0.028572471857467825
1018,0.33337088419190664
1019,0.22358831014392597
1020,0.03141920408799542
1021,0.18284134813434605
1022,0.422145702366419
1023,0.16101853873690597
1024,0.44152220751554794
1025,0.14388051204421715
1026,0.07791288639946513
1027,0.16376594237911005
1028,0.11310607020013115
1029,0.036669251373584656
1030,0.07719312468691515
1031,0.0682150473034264
1032,0.16935857090358003
1033,0.14757212435172065
1034,0.2232275681918617
1035,0.04191214447044219
1036,0.11057282370541864
1037,0.0878062494864667
1038,0.045885483327966006
1039,0.1208141638381707
1040,0.03483570134914131
1041,0.22244977593807314
1042,0.8167452011696615
1043,0.1194422845179813
1044,0.30934460819156767
1045,0.14801932416302555
1046,0.0934385523993335
1047,0.10720069969925847
1048,0.21337871979406495
1049,0.14587628574014105
1050,0.13322235870927873
1051,0.13395713437373888
1052,0.36921536721979903
1053,0.608744040493656
1054,0.03339986624994646
1055,0.40301084919188385
1056,0.033111077362266296
1057,0.03838743898553577
1058,0.1848679133772033
1059,0.510260496673701
1060,0.35871477154021614
1061,0.2569746405080224
1062,0.30894752466604203
1063,0.15781512263066955
1064,0.16510406365574717
1065,0.6493476910639226
1066,0.18775909763996868
1067,0.23263044101044972
1068,0.053050226844846754
1069,0.15612468296530527
1070,0.13984115597030994
1071,0.08451125285059775
1072,0.4447923738023903
1073,0.78234210812678
1074,0.12601366138349038
1075,0.1871364926269135
1076,0.3191128454172542
1077,0.2899273069514354
1078,0.06631225460247828
1079,0.4279167046282307
1080,0.25987456008155435
1081,0.1782879473328078
1082,0.564130547688059
1083,0.15983988920629316
1084,0.2513351065780439
1085,0.1558843635976315
1086,0.09469362629648057
1087,0.20493079438130077
1088,0.324249043136077
1089,0.7200683740039424
1090,0.11542390277255336
1091,0.09020782744131797
1092,0.06930081917261176
1093,0.5012980105333021
1094,0.12617963402536664
1095,0.624912054550514
1096,0.4627342826715023
1097,0.27463566869842665
1098,0.5829019955874293
1099,0.5863362523118145
1100,0.3985709955654553
1101,0.22077360471884355
1102,0.09821354676460653
1103,0.17965464174901094
1104,0.04952807356279945
1105,0.34983924733875116
1106,0.18762733124147635
1107,0.1617453247747505
1108,0.682451694089562
1109,0.46803836323402925
1110,0.11871518504128539
1111,0.1295818072424678
1112,0.09657002237589639
1113,0.13953260605026213
1114,0.21802477542878212
1115,0.13579573319987234
1116,0.11867846882280988
1117,0.25526969655531095
1118,0.7902233943073983
1119,0.08420642414996504
1120,0.2014999399247026
1121,0.21308045486032295
1122,0.06233159739374574
1123,0.18062693823051737
1124,0.5685949018042435
1125,0.17379530845353486
1126,0.5956258666624813
1127,0.1101331470157324
1128,0.8223365864978472
1129,0.13247787940346403
1130,0.20826552071744145
1131,0.09088914187085298
1132,0.9360554895692197
1133,0.18395084122416275
1134,0.577258229029241
1135,0.5976539756234075
1136,0.3084541218498648
1137,0.06654154718480546
1138,0.0960561094787534
1139,0.20924050809980893
1140,0.12033553081972065
1141,0.15863631189426322
1142,0.09313391866459078
1143,0.4521784180051999
1144,0.5916013997775275
1145,0.22881575942748428
1146,0.3303468892097952
1147,0.4831143459390349
1148,0.15788755183249878
1149,0.19502265406248995
1150,0.11889678787755048
1151,0.1351058960043724
1152,0.47409209956986453
1153,0.045486111519414604
1154,0.17259662499781392
1155,0.4804990501993138
1156,0.08630018402020216
1157,0.8790468937510773
1158,0.8982929667503876
1159,0.2624417836823407
1160,0.07603729146557113
1161,0.7884752313335193
1162,0.33253706769251024
1163,0.32269435001282815
1164,0.2537483192849008
1165,0.4091473069844745
1166,0.20606532727246285
1167,0.7198349150119884
1168,0.0837763491099694
1169,0.08939266990467233
1170,0.1611242256437403
1171,0.8326701678025814
1172,0.1474140458247726
1173,0.19252338790502577
1174,0.16559786128310605
1175,0.3871836982359313
1176,0.7096524017117803
1177,0.9177327720634743
1178,0.7218641766994277
1179,0.14039837983793382
1180,0.6614040674266959
1181,0.9043247440737011
1182,0.2409771805410743
1183,0.4059919454454864
1184,0.5391196142872642
1185,0.3207392912277685
1186,0.4990093547210684
1187,0.42301649230326765
1188,0.7977343170184719
1189,0.4507793100663076
1190,0.048526861776223444
1191,0.6705303263938075
1192,0.04413396761650544
1193,0.9109171190096558
1194,0.19621012790412695
1195,0.6183531395252068
1196,0.07178347851550497
1197,0.03338253769162516
1198,0.08342515228159626
1199,0.5751629792381668
1200,0.23273668051440308
1201,0.24463416538410857
1202,0.041584040413964934
1203,0.03753769301353325
1204,0.03175271146544243
1205,0.14403867706499743
1206,0.07353993166479114
1207,0.9122584623807167
1208,0.230053949401111
1209,0.5852117547804561
1210,0.14268638323815436
1211,0.3654365110733315
1212,0.43187539565420713
1213,0.03141988514298684
1214,0.06435627130977237
1215,0.9173516330583973
1216,0.19830829790319485
1217,0.36912279681083804
1218,0.047177681435113854
1219,0.47890280403128976
1220,0.20477547187302472
1221,0.36387198352430333
1222,0.4446142994809263
1223,0.3094005331285149
1224,0.07291907655577008
1225,0.4387607695777852
1226,0.1632785130825588
1227,0.07262425128976126
1228,0.35987284964108385
1229,0.5912516738519955
1230,0.8496396979084523
1231,0.18301516915136176
1232,0.4468316989635401
1233,0.1936478735752782
1234,0.8799155482991058
1235,0.9616150442134233
1236,0.08158787164612553
1237,0.4822078763695953
1238,0.8504961596585732
1239,0.3685188059367392
1240,0.18299979383027223
1241,0.03993130341872999
1242,0.25691167344997634
1243,0.11468593246262916
1244,0.2043067019602292
1245,0.3513351985194333
1246,0.6453068187265842
1247,0.2202617529487793
1248,0.06514564151408206
1249,0.5618180436907132
1250,0.08699083161792436
1251,0.47387268385987263
1252,0.4595603808901652
1253,0.1276286792178126
